auc	auc_diff	names	method	seed
0.6	0	Otu00124	regLogistic	100
0.6	0	Otu01057	regLogistic	100
0.6	0	Otu00822	regLogistic	100
0.6	0	Otu01208	regLogistic	100
0.6	0	Otu00516	regLogistic	100
0.6	0	Otu00014	regLogistic	100
0.6	0	Otu00098	regLogistic	100
0.6	0	Otu00045	regLogistic	100
0.6	0	Otu00628_1	regLogistic	100
0.6	0	Otu01053_1	regLogistic	100
0.6	0	Otu00568	regLogistic	100
0.6	0	Otu00508	regLogistic	100
0.6	0	Otu02369	regLogistic	100
0.6	0	Otu00026	regLogistic	100
0.6	0	Otu00998	regLogistic	100
0.6	0	Otu01506_1	regLogistic	100
0.6	0	Otu00195	regLogistic	100
0.6	0	Otu00412	regLogistic	100
0.6	0	Otu00182	regLogistic	100
0.6	0	Otu00263	regLogistic	100
0.6	0	Otu00577	regLogistic	100
0.6	0	Otu00463	regLogistic	100
0.6	0	Otu00209	regLogistic	100
0.6	0	Otu01036	regLogistic	100
0.6	0	Otu00081	regLogistic	100
0.6	0	Otu00082	regLogistic	100
0.6	0	Otu00085	regLogistic	100
0.6	0	Otu00031	regLogistic	100
0.6	0	Otu00278	regLogistic	100
0.6	0	Otu00829	regLogistic	100
0.6	0	Otu00177	regLogistic	100
0.6	0	Otu00004	regLogistic	100
0.6	0	Otu00307	regLogistic	100
0.6	0	Otu00080	regLogistic	100
0.6	0	Otu00800	regLogistic	100
0.6	0	Otu01759_1	regLogistic	100
0.6	0	Otu00483	regLogistic	100
0.6	0	Otu00329	regLogistic	100
0.6	0	Otu00194	regLogistic	100
0.6	0	Otu00233	regLogistic	100
0.6	0	Otu00119	regLogistic	100
0.6	0	Otu00013	regLogistic	100
0.6	0	Otu00322	regLogistic	100
0.6	0	Otu01157	regLogistic	100
0.6	0	Otu01069	regLogistic	100
0.6	0	Otu00241	regLogistic	100
0.6	0	Otu00382	regLogistic	100
0.6	0	Otu00429	regLogistic	100
0.6	0	Otu00108	regLogistic	100
0.6	0	Otu00442	regLogistic	100
0.6	0	Otu00025	regLogistic	100
0.6	0	Otu01222	regLogistic	100
0.6	0	Otu00925	regLogistic	100
0.6	0	Otu00369	regLogistic	100
0.6	0	Otu00140	regLogistic	100
0.6	0	Otu00768	regLogistic	100
0.6	0	Otu00542	regLogistic	100
0.6	0	Otu00418	regLogistic	100
0.6	0	Otu00287	regLogistic	100
0.6	0	Otu01446_1	regLogistic	100
0.6	0	Otu00141_1	regLogistic	100
0.6	0	Otu00811	regLogistic	100
0.6	0	Otu00065	regLogistic	100
0.6	0	Otu00575	regLogistic	100
0.6	0	Otu00995	regLogistic	100
0.6	0	Otu01547	regLogistic	100
0.6	0	Otu00234	regLogistic	100
0.6	0	Otu00320	regLogistic	100
0.6	0	Otu00567	regLogistic	100
0.6	0	Otu00260	regLogistic	100
0.6	0	Otu00089	regLogistic	100
0.6	0	Otu00614	regLogistic	100
0.6	0	Otu01203	regLogistic	100
0.6	0	Otu00168	regLogistic	100
0.6	0	Otu01113	regLogistic	100
0.6	0	Otu00331	regLogistic	100
0.6	0	Otu00110	regLogistic	100
0.6	0	Otu00470	regLogistic	100
0.6	0	Otu00607	regLogistic	100
0.6	0	Otu01181	regLogistic	100
0.6	0	Otu00929	regLogistic	100
0.6	0	Otu00011	regLogistic	100
0.6	0	Otu00836	regLogistic	100
0.6	0	Otu00484	regLogistic	100
0.6	0	Otu01074	regLogistic	100
0.6	0	Otu00169	regLogistic	100
0.6	0	Otu00924	regLogistic	100
0.6	0	Otu00215	regLogistic	100
0.6	0	Otu00009	regLogistic	100
0.6	0	Otu01163	regLogistic	100
0.6	0	Otu00040	regLogistic	100
0.6	0	Otu00896	regLogistic	100
0.6	0	Otu00162	regLogistic	100
0.6	0	Otu00457	regLogistic	100
0.6	0	Otu00681	regLogistic	100
0.6	0	Otu00300	regLogistic	100
0.6	0	Otu00618	regLogistic	100
0.6	0	Otu00965	regLogistic	100
0.6	0	Otu00664	regLogistic	100
0.6	0	Otu00384	regLogistic	100
0.6	0	Otu00075	regLogistic	100
0.6	0	Otu00104	regLogistic	100
0.6	0	Otu00645	regLogistic	100
0.6	0	Otu00272	regLogistic	100
0.6	0	Otu00102	regLogistic	100
0.6	0	Otu00566	regLogistic	100
0.6	0	Otu00055	regLogistic	100
0.6	0	Otu00066	regLogistic	100
0.6	0	Otu00078	regLogistic	100
0.6	0	Otu00091	regLogistic	100
0.6	0	Otu00281	regLogistic	100
0.6	0	Otu00636	regLogistic	100
0.6	0	Otu00477	regLogistic	100
0.6	0	Otu00590	regLogistic	100
0.6	0	Otu00464	regLogistic	100
0.6	0	Otu00323	regLogistic	100
0.6	0	Otu00034	regLogistic	100
0.6	0	Otu00106	regLogistic	100
0.6	0	Otu00018	regLogistic	100
0.6	0	Otu00833	regLogistic	100
0.6	0	Otu00039	regLogistic	100
0.6	0	Otu00050	regLogistic	100
0.6	0	Otu00885	regLogistic	100
0.6	0	Otu00231	regLogistic	100
0.6	0	Otu01076_1	regLogistic	100
0.6	0	Otu00685	regLogistic	100
0.6	0	Otu00700	regLogistic	100
0.6	0	Otu00430	regLogistic	100
0.6	0	Otu00145	regLogistic	100
0.6	0	Otu02207	regLogistic	100
0.6	0	Otu00888	regLogistic	100
0.6	0	Otu00035	regLogistic	100
0.6	0	Otu00792	regLogistic	100
0.6	0	Otu00148	regLogistic	100
0.6	0	Otu01855	regLogistic	100
0.6	0	Otu01248_1	regLogistic	100
0.6	0	Otu01971_1	regLogistic	100
0.6	0	Otu00095	regLogistic	100
0.6	0	Otu00073	regLogistic	100
0.6	0	Otu00684	regLogistic	100
0.6	0	Otu00059	regLogistic	100
0.6	0	Otu00766	regLogistic	100
0.6	0	Otu00114	regLogistic	100
0.6	0	Otu00879	regLogistic	100
0.6	0	Otu00461	regLogistic	100
0.6	0	Otu00697	regLogistic	100
0.6	0	Otu00975	regLogistic	100
0.6	0	Otu02277	regLogistic	100
0.6	0	Otu00411	regLogistic	100
0.6	0	Otu00991	regLogistic	100
0.6	0	Otu00486	regLogistic	100
0.6	0	Otu00498	regLogistic	100
0.6	0	Otu00138	regLogistic	100
0.6	0	Otu01927_1	regLogistic	100
0.6	0	Otu00196	regLogistic	100
0.6	0	Otu00526	regLogistic	100
0.6	0	Otu00310	regLogistic	100
0.6	0	Otu00439	regLogistic	100
0.6	0	Otu00054	regLogistic	100
0.6	0	Otu01782_1	regLogistic	100
0.6	0	Otu01741	regLogistic	100
0.6	0	Otu01853_1	regLogistic	100
0.6	0	Otu00959	regLogistic	100
0.6	0	Otu00167	regLogistic	100
0.6	0	Otu00126	regLogistic	100
0.6	0	Otu00340	regLogistic	100
0.6	0	Otu01322	regLogistic	100
0.6	0	Otu00626	regLogistic	100
0.6	0	Otu00452	regLogistic	100
0.6	0	Otu00221	regLogistic	100
0.6	0	Otu01285	regLogistic	100
0.6	0	Otu00027	regLogistic	100
0.6	0	Otu00391	regLogistic	100
0.6	0	Otu00201	regLogistic	100
0.6	0	Otu02806_1	regLogistic	100
0.6	0	Otu00934	regLogistic	100
0.6	0	Otu00343	regLogistic	100
0.6	0	Otu00622_1	regLogistic	100
0.6	0	Otu01231	regLogistic	100
0.6	0	Otu00604	regLogistic	100
0.6	0	Otu00067	regLogistic	100
0.6	0	Otu00305	regLogistic	100
0.6	0	Otu00136	regLogistic	100
0.6	0	Otu02707_1	regLogistic	100
0.6	0	Otu00180	regLogistic	100
0.6	0	Otu00594	regLogistic	100
0.6	0	Otu00041	regLogistic	100
0.6	0	Otu00357	regLogistic	100
0.6	0	Otu01526_1	regLogistic	100
0.6	0	Otu00606	regLogistic	100
0.6	0	Otu00079	regLogistic	100
0.6	0	Otu01019_1	regLogistic	100
0.6	0	Otu01615	regLogistic	100
0.6	0	Otu00173	regLogistic	100
0.6	0	Otu00414	regLogistic	100
0.6	0	Otu01179	regLogistic	100
0.6	0	Otu00252	regLogistic	100
0.6	0	Otu00914	regLogistic	100
0.6	0	Otu01196_1	regLogistic	100
0.6	0	Otu00721	regLogistic	100
0.6	0	Otu00032	regLogistic	100
0.6	0	Otu00969	regLogistic	100
0.6	0	Otu01494_1	regLogistic	100
0.6	0	Otu00176	regLogistic	100
0.6	0	Otu00024	regLogistic	100
0.6	0	Otu00094	regLogistic	100
0.6	0	Otu00156	regLogistic	100
0.6	0	Otu00189	regLogistic	100
0.6	0	Otu00517	regLogistic	100
0.6	0	Otu00202	regLogistic	100
0.6	0	Otu01423_1	regLogistic	100
0.6	0	Otu01382_1	regLogistic	100
0.6	0	Otu00044	regLogistic	100
0.6	0	Otu00003	regLogistic	100
0.6	0	Otu00980	regLogistic	100
0.6	0	Otu00042	regLogistic	100
0.6	0	Otu00022	regLogistic	100
0.6	0	Otu00356	regLogistic	100
0.6	0	Otu01691	regLogistic	100
0.6	0	Otu01527	regLogistic	100
0.6	0	Otu00907	regLogistic	100
0.6	0	Otu00008	regLogistic	100
0.6	0	Otu00395	regLogistic	100
0.6	0	Otu00268	regLogistic	100
0.6	0	Otu00313	regLogistic	100
0.6	0	Otu00213	regLogistic	100
0.6	0	Otu00210	regLogistic	100
0.6	0	Otu01941_1	regLogistic	100
0.6	0	Otu00125	regLogistic	100
0.6	0	Otu00036	regLogistic	100
0.6	0	Otu01173	regLogistic	100
0.6	0	Otu01035_1	regLogistic	100
0.6	0	Otu00216	regLogistic	100
0.6	0	Otu00873_1	regLogistic	100
0.6	0	Otu01049	regLogistic	100
0.6	0	Otu00159	regLogistic	100
0.6	0	Otu00466	regLogistic	100
0.6	0	Otu00058	regLogistic	100
0.6	0	Otu00266	regLogistic	100
0.6	0	Otu00093	regLogistic	100
0.6	0	Otu00532	regLogistic	100
0.6	0	Otu00068	regLogistic	100
0.6	0	Otu00732	regLogistic	100
0.6	0	Otu00206	regLogistic	100
0.6	0	Otu01476_1	regLogistic	100
0.6	0	Otu00687	regLogistic	100
0.6	0	Otu00133	regLogistic	100
0.6	0	Otu00087	regLogistic	100
0.6	0	Otu00184	regLogistic	100
0.6	0	Otu00311	regLogistic	100
0.6	0	Otu00096	regLogistic	100
0.6	0	Otu01010	regLogistic	100
0.6	0	Otu00197	regLogistic	100
0.6	0	Otu00821_1	regLogistic	100
0.6	0	Otu00802_1	regLogistic	100
0.6	0	Otu01023	regLogistic	100
0.6	0	Otu00030	regLogistic	100
0.6	0	Otu01974_1	regLogistic	100
0.6	0	Otu00160	regLogistic	100
0.6	0	Otu00190	regLogistic	100
0.6	0	Otu00312	regLogistic	100
0.6	0	Otu02139_1	regLogistic	100
0.6	0	Otu00006	regLogistic	100
0.6	0	Otu00504	regLogistic	100
0.6	0	Otu00279	regLogistic	100
0.6	0	Otu01690	regLogistic	100
0.6	0	Otu00409	regLogistic	100
0.6	0	Otu00389	regLogistic	100
0.6	0	Otu01312	regLogistic	100
0.6	0	Otu00212	regLogistic	100
0.6	0	Otu00750	regLogistic	100
0.6	0	Otu01309	regLogistic	100
0.6	0	Otu01579	regLogistic	100
0.6	0	Otu00654	regLogistic	100
0.6	0	Otu00706	regLogistic	100
0.6	0	Otu00097	regLogistic	100
0.6	0	Otu00333	regLogistic	100
0.6	0	Otu01015	regLogistic	100
0.6	0	Otu00112	regLogistic	100
0.6	0	Otu00662	regLogistic	100
0.6	0	Otu00060	regLogistic	100
0.6	0	Otu01142	regLogistic	100
0.6	0	Otu00166	regLogistic	100
0.6	0	Otu00584	regLogistic	100
0.6	0	Otu01184	regLogistic	100
0.6	0	Otu00708	regLogistic	100
0.6	0	Otu00407	regLogistic	100
0.6	0	Otu00663	regLogistic	100
0.6	0	Otu01254	regLogistic	100
0.6	0	Otu00254	regLogistic	100
0.6	0	Otu00942	regLogistic	100
0.6	0	Otu00595	regLogistic	100
0.6	0	Otu00317	regLogistic	100
0.6	0	Otu00455	regLogistic	100
0.6	0	Otu00936	regLogistic	100
0.6	0	Otu00198	regLogistic	100
0.6	0	Otu00010	regLogistic	100
0.6	0	Otu00765	regLogistic	100
0.6	0	Otu00187	regLogistic	100
0.6	0	Otu00756	regLogistic	100
0.6	0	Otu00638	regLogistic	100
0.6	0	Otu00224	regLogistic	100
0.6	0	Otu00946	regLogistic	100
0.6	0	Otu00940	regLogistic	100
0.6	0	Otu00403	regLogistic	100
0.6	0	Otu00282	regLogistic	100
0.6	0	Otu00837	regLogistic	100
0.6	0	Otu00786	regLogistic	100
0.6	0	Otu00157	regLogistic	100
0.6	0	Otu00496	regLogistic	100
0.6	0	Otu00726	regLogistic	100
0.6	0	Otu00791	regLogistic	100
0.6	0	Otu00522	regLogistic	100
0.6	0	Otu00478	regLogistic	100
0.6	0	Otu00976	regLogistic	100
0.6	0	Otu00235	regLogistic	100
0.6	0	Otu00795	regLogistic	100
0.6	0	Otu00902	regLogistic	100
0.6	0	Otu00090	regLogistic	100
0.6	0	Otu00271	regLogistic	100
0.6	0	Otu00071	regLogistic	100
0.6	0	Otu00164	regLogistic	100
0.6	0	Otu00076	regLogistic	100
0.6	0	Otu00146	regLogistic	100
0.6	0	Otu00528	regLogistic	100
0.6	0	Otu00535	regLogistic	100
0.6	0	Otu00062	regLogistic	100
0.6	0	Otu01708	regLogistic	100
0.6	0	Otu01114	regLogistic	100
0.6	0	Otu00261	regLogistic	100
0.6	0	Otu00848	regLogistic	100
0.6	0	Otu00100	regLogistic	100
0.6	0	Otu00519	regLogistic	100
0.6	0	Otu00737	regLogistic	100
0.6	0	Otu00051	regLogistic	100
0.6	0	Otu00717	regLogistic	100
0.6	0	Otu00609	regLogistic	100
0.6	0	Otu01339_1	regLogistic	100
0.6	0	Otu01138	regLogistic	100
0.6	0	Otu02365_1	regLogistic	100
0.6	0	Otu00188	regLogistic	100
0.6	0	Otu00956	regLogistic	100
0.6	0	Otu01551	regLogistic	100
0.6	0	Otu01374_1	regLogistic	100
0.6	0	Otu00230	regLogistic	100
0.6	0	Otu00142	regLogistic	100
0.6	0	Otu00758	regLogistic	100
0.6	0	Otu00219	regLogistic	100
0.6	0	Otu02469_1	regLogistic	100
0.6	0	Otu00304	regLogistic	100
0.6	0	Otu01123	regLogistic	100
0.6	0	Otu00781	regLogistic	100
0.6	0	Otu00797	regLogistic	100
0.6	0	Otu00399	regLogistic	100
0.6	0	Otu00107	regLogistic	100
0.6	0	Otu00171	regLogistic	100
0.6	0	Otu00070	regLogistic	100
0.6	0	Otu00064	regLogistic	100
0.6	0	Otu00052	regLogistic	100
0.6	0	Otu00301	regLogistic	100
0.6	0	Otu01663_1	regLogistic	100
0.6	0	Otu01629	regLogistic	100
0.6	0	Otu00334	regLogistic	100
0.6	0	Otu00267	regLogistic	100
0.6	0	Otu00961	regLogistic	100
0.6	0	Otu00538	regLogistic	100
0.6	0	Otu00017	regLogistic	100
0.6	0	Otu00512	regLogistic	100
0.6	0	Otu01165	regLogistic	100
0.6	0	Otu01025	regLogistic	100
0.6	0	Otu01031	regLogistic	100
0.6	0	Otu01164	regLogistic	100
0.6	0	Otu01193	regLogistic	100
0.6	0	Otu01705	regLogistic	100
0.6	0	Otu00049	regLogistic	100
0.6	0	Otu00005	regLogistic	100
0.6	0	Otu00449	regLogistic	100
0.6	0	Otu00288	regLogistic	100
0.6	0	Otu00295	regLogistic	100
0.6	0	Otu00314	regLogistic	100
0.6	0	Otu00345	regLogistic	100
0.6	0	Otu00283	regLogistic	100
0.6	0	Otu00158	regLogistic	100
0.6	0	Otu01112_1	regLogistic	100
0.6	0	Otu00238	regLogistic	100
0.6	0	Otu00612	regLogistic	100
0.6	0	Otu01594	regLogistic	100
0.6	0	Otu01553	regLogistic	100
0.6	0	Otu00728	regLogistic	100
0.6	0	Otu00619	regLogistic	100
0.6	0	Otu01243_1	regLogistic	100
0.6	0	Otu00668	regLogistic	100
0.6	0	Otu00237	regLogistic	100
0.6	0	Otu00020	regLogistic	100
0.6	0	Otu00293	regLogistic	100
0.6	0	Otu00057	regLogistic	100
0.6	0	Otu00641	regLogistic	100
0.6	0	Otu01092	regLogistic	100
0.6	0	Otu00033	regLogistic	100
0.6	0	Otu00144	regLogistic	100
0.6	0	Otu01341	regLogistic	100
0.6	0	Otu00494	regLogistic	100
0.6	0	Otu00128	regLogistic	100
0.6	0	Otu00386	regLogistic	100
0.6	0	Otu00111	regLogistic	100
0.6	0	Otu01539_1	regLogistic	100
0.6	0	Otu00346	regLogistic	100
0.6	0	Otu00683	regLogistic	100
0.6	0	Otu00401_1	regLogistic	100
0.6	0	Otu00445	regLogistic	100
0.6	0	Otu00153	regLogistic	100
0.6	0	Otu00029	regLogistic	100
0.6	0	Otu00667	regLogistic	100
0.6	0	Otu00155	regLogistic	100
0.6	0	Otu00043	regLogistic	100
0.6	0	Otu01391	regLogistic	100
0.6	0	Otu01566_1	regLogistic	100
0.6	0	Otu00832	regLogistic	100
0.6	0	Otu00729	regLogistic	100
0.6	0	Otu00336	regLogistic	100
0.6	0	Otu00763	regLogistic	100
0.6	0	Otu00448	regLogistic	100
0.6	0	Otu00428	regLogistic	100
0.6	0	Otu00205	regLogistic	100
0.6	0	Otu00350	regLogistic	100
0.6	0	Otu01500_1	regLogistic	100
0.6	0	Otu00186	regLogistic	100
0.6	0	Otu00325	regLogistic	100
0.6	0	Otu00390	regLogistic	100
0.6	0	Otu01052	regLogistic	100
0.45	0	Otu00639	regLogistic	101
0.45	0	Otu00096	regLogistic	101
0.45	0	Otu00227	regLogistic	101
0.45	0	Otu00673	regLogistic	101
0.45	0	Otu00465	regLogistic	101
0.45	0	Otu00399	regLogistic	101
0.45	0	Otu00283	regLogistic	101
0.45	0	Otu02277	regLogistic	101
0.45	0	Otu00133	regLogistic	101
0.45	0	Otu00896	regLogistic	101
0.45	0	Otu00466	regLogistic	101
0.45	0	Otu00475	regLogistic	101
0.45	0	Otu00786	regLogistic	101
0.45	0	Otu00281	regLogistic	101
0.45	0	Otu01382_1	regLogistic	101
0.45	0	Otu00402	regLogistic	101
0.45	0	Otu02707_1	regLogistic	101
0.45	0	Otu01061	regLogistic	101
0.45	0	Otu00014	regLogistic	101
0.45	0	Otu00219	regLogistic	101
0.45	0	Otu00098	regLogistic	101
0.45	0	Otu01010	regLogistic	101
0.45	0	Otu01941_1	regLogistic	101
0.45	0	Otu00706	regLogistic	101
0.45	0	Otu00844	regLogistic	101
0.45	0	Otu00756	regLogistic	101
0.45	0	Otu00276	regLogistic	101
0.45	0	Otu00119	regLogistic	101
0.45	0	Otu00363	regLogistic	101
0.45	0	Otu00201	regLogistic	101
0.45	0	Otu00364	regLogistic	101
0.45	0	Otu00403	regLogistic	101
0.45	0	Otu00282	regLogistic	101
0.45	0	Otu01197	regLogistic	101
0.45	0	Otu00737	regLogistic	101
0.45	0	Otu00566	regLogistic	101
0.45	0	Otu00073	regLogistic	101
0.45	0	Otu00888	regLogistic	101
0.45	0	Otu00175	regLogistic	101
0.45	0	Otu00897	regLogistic	101
0.45	0	Otu00215	regLogistic	101
0.45	0	Otu00238	regLogistic	101
0.45	0	Otu00139	regLogistic	101
0.45	0	Otu00037	regLogistic	101
0.45	0	Otu01181	regLogistic	101
0.45	0	Otu00254	regLogistic	101
0.45	0	Otu00945	regLogistic	101
0.45	0	Otu02139_1	regLogistic	101
0.45	0	Otu00295	regLogistic	101
0.45	0	Otu00003	regLogistic	101
0.45	0	Otu00327	regLogistic	101
0.45	0	Otu01113	regLogistic	101
0.45	0	Otu00028	regLogistic	101
0.45	0	Otu00578	regLogistic	101
0.45	0	Otu00081	regLogistic	101
0.45	0	Otu00528	regLogistic	101
0.45	0	Otu00570	regLogistic	101
0.45	0	Otu01579	regLogistic	101
0.45	0	Otu00186	regLogistic	101
0.45	0	Otu00017	regLogistic	101
0.45	0	Otu01009	regLogistic	101
0.45	0	Otu00514	regLogistic	101
0.45	0	Otu00970	regLogistic	101
0.45	0	Otu00624	regLogistic	101
0.45	0	Otu00002	regLogistic	101
0.45	0	Otu00848	regLogistic	101
0.45	0	Otu00083	regLogistic	101
0.45	0	Otu00015	regLogistic	101
0.45	0	Otu00216	regLogistic	101
0.45	0	Otu00550	regLogistic	101
0.45	0	Otu00808	regLogistic	101
0.45	0	Otu00543	regLogistic	101
0.45	0	Otu01031	regLogistic	101
0.45	0	Otu02475_1	regLogistic	101
0.45	0	Otu00394	regLogistic	101
0.45	0	Otu00595	regLogistic	101
0.45	0	Otu00305	regLogistic	101
0.45	0	Otu00700	regLogistic	101
0.45	0	Otu00065	regLogistic	101
0.45	0	Otu00242	regLogistic	101
0.45	0	Otu00518	regLogistic	101
0.45	0	Otu00803	regLogistic	101
0.45	0	Otu01392_1	regLogistic	101
0.45	0	Otu00116	regLogistic	101
0.45	0	Otu00961	regLogistic	101
0.45	0	Otu00095	regLogistic	101
0.45	0	Otu00609	regLogistic	101
0.45	0	Otu00980	regLogistic	101
0.45	0	Otu00053	regLogistic	101
0.45	0	Otu00038	regLogistic	101
0.45	0	Otu00022	regLogistic	101
0.45	0	Otu00230	regLogistic	101
0.45	0	Otu01208	regLogistic	101
0.45	0	Otu00522	regLogistic	101
0.45	0	Otu00226	regLogistic	101
0.45	0	Otu01637	regLogistic	101
0.45	0	Otu01165	regLogistic	101
0.45	0	Otu00936	regLogistic	101
0.45	0	Otu01974_1	regLogistic	101
0.45	0	Otu00561	regLogistic	101
0.45	0	Otu00209	regLogistic	101
0.45	0	Otu00809	regLogistic	101
0.45	0	Otu00842	regLogistic	101
0.45	0	Otu00395	regLogistic	101
0.45	0	Otu00144	regLogistic	101
0.45	0	Otu01003	regLogistic	101
0.45	0	Otu00414	regLogistic	101
0.45	0	Otu00310	regLogistic	101
0.45	0	Otu00914	regLogistic	101
0.45	0	Otu00152	regLogistic	101
0.45	0	Otu02207	regLogistic	101
0.45	0	Otu00131	regLogistic	101
0.45	0	Otu01820_1	regLogistic	101
0.45	0	Otu01705	regLogistic	101
0.45	0	Otu00089	regLogistic	101
0.45	0	Otu00111	regLogistic	101
0.45	0	Otu00106	regLogistic	101
0.45	0	Otu00057	regLogistic	101
0.45	0	Otu00005	regLogistic	101
0.45	0	Otu00306	regLogistic	101
0.45	0	Otu00836	regLogistic	101
0.45	0	Otu00214	regLogistic	101
0.45	0	Otu00378	regLogistic	101
0.45	0	Otu00891	regLogistic	101
0.45	0	Otu00007	regLogistic	101
0.45	0	Otu00792	regLogistic	101
0.45	0	Otu00383	regLogistic	101
0.45	0	Otu01446_1	regLogistic	101
0.45	0	Otu00683	regLogistic	101
0.45	0	Otu01782_1	regLogistic	101
0.45	0	Otu00179	regLogistic	101
0.45	0	Otu01953_1	regLogistic	101
0.45	0	Otu00693	regLogistic	101
0.45	0	Otu00148	regLogistic	101
0.45	0	Otu00885	regLogistic	101
0.45	0	Otu00221	regLogistic	101
0.45	0	Otu01629	regLogistic	101
0.45	0	Otu00288	regLogistic	101
0.45	0	Otu01123	regLogistic	101
0.45	0	Otu01480	regLogistic	101
0.45	0	Otu00009	regLogistic	101
0.45	0	Otu01083_1	regLogistic	101
0.45	0	Otu00390	regLogistic	101
0.45	0	Otu00058	regLogistic	101
0.45	0	Otu00094	regLogistic	101
0.45	0	Otu00315	regLogistic	101
0.45	0	Otu00590	regLogistic	101
0.45	0	Otu01164	regLogistic	101
0.45	0	Otu00166	regLogistic	101
0.45	0	Otu00317	regLogistic	101
0.45	0	Otu00079	regLogistic	101
0.45	0	Otu00572	regLogistic	101
0.45	0	Otu01023	regLogistic	101
0.45	0	Otu01053_1	regLogistic	101
0.45	0	Otu00104	regLogistic	101
0.45	0	Otu00821_1	regLogistic	101
0.45	0	Otu00666	regLogistic	101
0.45	0	Otu00776	regLogistic	101
0.45	0	Otu00105	regLogistic	101
0.45	0	Otu00517	regLogistic	101
0.45	0	Otu00204	regLogistic	101
0.45	0	Otu00458	regLogistic	101
0.45	0	Otu00662	regLogistic	101
0.45	0	Otu00714	regLogistic	101
0.45	0	Otu00902	regLogistic	101
0.45	0	Otu00856_1	regLogistic	101
0.45	0	Otu01184	regLogistic	101
0.45	0	Otu00228	regLogistic	101
0.45	0	Otu00418	regLogistic	101
0.45	0	Otu00076	regLogistic	101
0.45	0	Otu00113	regLogistic	101
0.45	0	Otu00800	regLogistic	101
0.45	0	Otu00811	regLogistic	101
0.45	0	Otu00907	regLogistic	101
0.45	0	Otu00021	regLogistic	101
0.45	0	Otu01312	regLogistic	101
0.45	0	Otu00168	regLogistic	101
0.45	0	Otu00959	regLogistic	101
0.45	0	Otu00126	regLogistic	101
0.45	0	Otu00299	regLogistic	101
0.45	0	Otu00963	regLogistic	101
0.45	0	Otu00307	regLogistic	101
0.45	0	Otu00132	regLogistic	101
0.45	0	Otu00164	regLogistic	101
0.45	0	Otu00165	regLogistic	101
0.45	0	Otu00568	regLogistic	101
0.45	0	Otu00569	regLogistic	101
0.45	0	Otu00695	regLogistic	101
0.45	0	Otu00163	regLogistic	101
0.45	0	Otu01853_1	regLogistic	101
0.45	0	Otu00481	regLogistic	101
0.45	0	Otu00625	regLogistic	101
0.45	0	Otu01015	regLogistic	101
0.45	0	Otu00712	regLogistic	101
0.45	0	Otu00184	regLogistic	101
0.45	0	Otu00190	regLogistic	101
0.45	0	Otu00345	regLogistic	101
0.45	0	Otu00347	regLogistic	101
0.45	0	Otu00356	regLogistic	101
0.45	0	Otu01039	regLogistic	101
0.45	0	Otu00046	regLogistic	101
0.45	0	Otu02443_1	regLogistic	101
0.45	0	Otu01423_1	regLogistic	101
0.45	0	Otu00287	regLogistic	101
0.45	0	Otu00062	regLogistic	101
0.45	0	Otu01172	regLogistic	101
0.45	0	Otu01157	regLogistic	101
0.45	0	Otu00434	regLogistic	101
0.45	0	Otu00329	regLogistic	101
0.45	0	Otu00018	regLogistic	101
0.45	0	Otu02806_1	regLogistic	101
0.45	0	Otu00289	regLogistic	101
0.45	0	Otu01019_1	regLogistic	101
0.45	0	Otu00758	regLogistic	101
0.45	0	Otu01037	regLogistic	101
0.45	0	Otu00055	regLogistic	101
0.45	0	Otu00384	regLogistic	101
0.45	0	Otu00158	regLogistic	101
0.45	0	Otu00668	regLogistic	101
0.45	0	Otu00349	regLogistic	101
0.45	0	Otu00109	regLogistic	101
0.45	0	Otu00353	regLogistic	101
0.45	0	Otu01322	regLogistic	101
0.45	0	Otu00261	regLogistic	101
0.45	0	Otu00619	regLogistic	101
0.45	0	Otu00011	regLogistic	101
0.45	0	Otu00496	regLogistic	101
0.45	0	Otu00567	regLogistic	101
0.45	0	Otu01052	regLogistic	101
0.45	0	Otu00516	regLogistic	101
0.45	0	Otu00026	regLogistic	101
0.45	0	Otu00112	regLogistic	101
0.45	0	Otu00177	regLogistic	101
0.45	0	Otu01456	regLogistic	101
0.45	0	Otu00486	regLogistic	101
0.45	0	Otu00159	regLogistic	101
0.45	0	Otu00237	regLogistic	101
0.45	0	Otu00127	regLogistic	101
0.45	0	Otu00391	regLogistic	101
0.45	0	Otu00495	regLogistic	101
0.45	0	Otu00074	regLogistic	101
0.45	0	Otu00681	regLogistic	101
0.45	0	Otu00634	regLogistic	101
0.45	0	Otu00084	regLogistic	101
0.45	0	Otu00271	regLogistic	101
0.45	0	Otu00446	regLogistic	101
0.45	0	Otu00311	regLogistic	101
0.45	0	Otu00157	regLogistic	101
0.45	0	Otu00088	regLogistic	101
0.45	0	Otu00664	regLogistic	101
0.45	0	Otu00439	regLogistic	101
0.45	0	Otu00013	regLogistic	101
0.45	0	Otu00320	regLogistic	101
0.45	0	Otu00483	regLogistic	101
0.45	0	Otu00129	regLogistic	101
0.45	0	Otu01036	regLogistic	101
0.45	0	Otu00039	regLogistic	101
0.45	0	Otu00734	regLogistic	101
0.45	0	Otu00416	regLogistic	101
0.45	0	Otu00352	regLogistic	101
0.45	0	Otu00093	regLogistic	101
0.45	0	Otu00912	regLogistic	101
0.45	0	Otu01143	regLogistic	101
